"id";"tgturl";"jsonfile";"pubdate"
"1102";"https://www.diadona.id/travel/12-tempat-wisata-surabaya-yang-terkenal-beserta-kulinernya-191230j";"Tempat Wisata Surabaya-1604909678.json";NULL
"1103";"https://id.wikipedia.org/wiki/Kategori:Tempat_wisata_di_Kota_Surabaya";"Tempat Wisata Surabaya-1604909678.json";NULL
"1104";"https://www.reddoorz.com/blog/id/places-to-visit/tujuan-wisata-surabaya-yang-aman-di-era-new-normal";"Tempat Wisata Surabaya-1604909678.json";NULL
"1105";"https://id.pinterest.com/surabayadaily/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1106";"https://www.wartapos.id/tag/tempat-wisata-surabaya/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1107";"https://pelayananpublik.id/2020/02/29/16-tempat-wisata-favorit-di-surabaya/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1108";"https://kalijagatour.com/5-tempat-wisata-di-surabaya-yang-paling-ikonik/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1109";"https://www.suarasurabaya.net/ekonomibisnis/2020/234-tempat-wisata-di-jatim-sudah-dibuka-kembali/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1110";"https://www.jawapos.com/surabaya/30/03/2020/penutupan-tempat-wisata-di-surabaya-diperpanjang-hingga-5-april/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1111";"https://republika.co.id/berita/qizxey330/tim-swab-hunter-awasi-tempat-wisata-dan-publik-di-surabaya";"Tempat Wisata Surabaya-1604909678.json";NULL
"1112";"https://www.liburanih.com/tempat-wisata-di-surabaya/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1113";"https://www.rctiplus.com/trending/detail/415082/5-tempat-wisata-di-surabaya-terpopuler-nomor-4-ada-hutan-bambu-di-tengah-kota";"Tempat Wisata Surabaya-1604909678.json";NULL
"1114";"https://review.bukalapak.com/travel/wisata-malam-di-surabaya-106888";"Tempat Wisata Surabaya-1604909678.json";NULL
"1115";"https://infowisataid.com/tempat-wisata-di-surabaya/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1116";"https://pergikuliner.com/blog/7-destinasi-wisata-di-surabaya-yang-tampilannya-bak-wisata-luar-negeri";"Tempat Wisata Surabaya-1604909678.json";NULL
"1117";"http://www.moiismiy.com/2018/07/tempat-tempat-wisata-di-surabaya-ini";"Tempat Wisata Surabaya-1604909678.json";NULL
"1118";"https://www.liburanmurah.info/tempat-wisata-surabaya";"Tempat Wisata Surabaya-1604909678.json";NULL
"1119";"https://medium.com/@yanekreatif/5-saran-tempat-wisata-surabaya-untuk-keluarga-akhir-tahun-2019-e530c5861e4d";"Tempat Wisata Surabaya-1604909678.json";NULL
"1120";"https://portal.axa.co.id/direct/Tips/Detail/tempat-wisata-hits-di-surabaya-cocok-untuk-kamu-yang-suka-foto";"Tempat Wisata Surabaya-1604909678.json";NULL
"1121";"https://rakyatku.com/read/91328/5-tempat-wisata-romantis-dari-surabaya-hingga-bandung";"Tempat Wisata Surabaya-1604909678.json";NULL
"1122";"http://www.wisataku.id/tempat-wisata-menarik-di-surabaya-yang-harus-dikunjungi/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1123";"https://www.beritasatu.com/whisnu-bagus-prasetyo/gaya-hidup/545470/ini-5-tempat-wisata-kekinian-surabaya";"Tempat Wisata Surabaya-1604909678.json";NULL
"1124";"https://pesonawisatasurabaya.wordpress.com/2015/11/27/info-tempat-wisata-surabaya-yang-memikat-dan-murah/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1125";"https://magazine.job-like.com/6-tempat-wisata-yang-wajib-dikunjungi-di-surabaya/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1126";"https://surabaya.singgasanahotels.com/id/inspired/magazine/1120/five-closest-tourist-attractions-from-singgasana-surabaya";"Tempat Wisata Surabaya-1604909678.json";NULL
"1127";"https://www.superadventure.co.id/news/17962/3-destinasi-utama-tempat-wisata-alam-surabaya-yang-unik-dan-menarik-/";"Tempat Wisata Surabaya-1604909678.json";NULL
"1128";"https://www.tempatwisatamu.com/daftar-tempat-wisata-di-surabaya-lengkap";"Tempat Wisata Surabaya-1604909678.json";NULL
"1129";"https://phinemo.com/rekomendasi-wisata-alam-surabaya-dan-sekitarnya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1130";"https://www.traveloka.com/id-id/explore/destination/6-wisata-alam-di-surabaya-ini-jadi-tujuan-para-traveler/14187";"Wisata Alam di Surabaya-1604909686.json";NULL
"1131";"https://www.jatimtimes.com/baca/227337/20201028/165300/wisata-alam-di-surabaya-barat-merana-malah-sering-jadi-tempat-prostitusi";"Wisata Alam di Surabaya-1604909686.json";NULL
"1132";"https://travelspromo.com/tag/wisata-alam-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1133";"https://www.tokopedia.com/blog/wisata-pantai-dan-alam-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1134";"https://osc.medcom.id/community/3-tempat-wisata-alam-gratis-di-surabaya-945";"Wisata Alam di Surabaya-1604909686.json";NULL
"1135";"https://www.suarasurabaya.net/tag/wisata-alam/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1136";"https://www.tempatwisata.pro/wisata/Tempat-Wisata-Surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1137";"https://koranmemo.com/4-tempat-wisata-alam-di-surabaya-yang-wajib-dikunjungi/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1138";"https://keluyuran.com/wisata-alam-di-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1139";"https://suryamalang.tribunnews.com/2020/08/05/daftar-182-destinasi-wisata-di-jawa-timur-yang-sudah-dibuka-wisata-alam-jadi-primadona";"Wisata Alam di Surabaya-1604909686.json";NULL
"1140";"https://www.facebook.com/1383905941848474/posts/hutan-mangrove-wisata-alam-surabayakota-surabaya-yang-selama-ini-dikenal-belum-m/1385334118372323/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1141";"https://www.youtube.com/embed/qJ9sHNuWTxM";"Wisata Alam di Surabaya-1604909686.json";NULL
"1142";"https://www.reddoorz.com/blog/id/tag/wisata-surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1143";"https://www.jawapos.com/surabaya/23/08/2020/kabupaten-gresik-tonjolkan-wisata-alam/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1144";"https://pesonawisatasurabaya.wordpress.com/tag/pantai-kenjeran/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1145";"https://natgeotimes.com/wisata/wisata-alam-di-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1146";"https://www.tiket2.com/blog/10-wisata-alam-terbaik-yang-bisa-anda-kunjungi-di-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1147";"https://www.timesindonesia.co.id/tag/wisata-alam-di-surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1148";"https://jurnalmahasiswa.unesa.ac.id/index.php/JDKV/article/view/31803";"Wisata Alam di Surabaya-1604909686.json";NULL
"1149";"https://www.melalakcantik.com/2019/10/liburan-ke-surabaya-inilah-3-keindahan-wisata-alam";"Wisata Alam di Surabaya-1604909686.json";NULL
"1150";"https://www.17sekians.com/37-daerah-wisata-alam-pemandian-alam-sumber-mata-air-pemandian-air-panas-riam-di-sekitar-erat-kota-surabaya-malang-sidoarjo-mojokerto-pasuruan-jawa-timur-2/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1151";"https://travel.kompas.com/read/2020/05/15/101500127/ngabuburit-virtual-ke-5-tempat-wisata-di-surabaya-gampang-banget?page=all";"Wisata Alam di Surabaya-1604909686.json";NULL
"1152";"http://panduanwisata.id/2014/12/03/10-wisata-alam-terindah-di-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1153";"https://tempatwisataunik.com/wisata-indonesia/jawa-timur/wisata-baru-di-surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1154";"http://kaltengpos.co/berita/-38958-destinasi_andalan_milenial_di_surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1155";"https://magazine.job-like.com/5-tempat-wisata-alam-pilihan-untuk-anda-dan-keluarga-di-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1156";"http://invision-foro.com/19-tempat-wisata-alam-tersembunyi-di-sekitar-surabaya-yang-jarang-orang-tahu/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1157";"https://trepling.xyz/415/6-tempat-wisata-alam-di-surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1158";"https://tempatwisataindonesia.id/tempat-wisata-di-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1159";"https://rakyatku.com/read/158483/berkunjung-ke-hutan-kota-pakal-destinasi-wisata-alam-di-surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1160";"https://katalogwisata.com/10-destinasi-wisata-di-surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1161";"https://www.citymagz.net/jelajah-wisata-alam-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1162";"https://www.useetv.com/news/detail/5-destinasi-wisata-alam-terbaik-di-surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1163";"https://blog.airyrooms.com/destinasi/wisata-alam-hutan-mangrove-wonorejo-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1164";"https://surabayapost.co.id/2017/07/31/pesona-keindahan-hutan-mangrove-ditengah-kota-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1165";"https://asgar.or.id/wisata/tips-mudah-menikmati-5-wisata-alam-murah-di-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1166";"https://www.bobobox.co.id/blog/wisata-alam-hutan-mangrove-wonorejo/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1167";"https://id.pinterest.com/pin/354658539402738247/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1168";"https://surabaya.bisnis.com/read/20200318/532/1214816/madiun-menutup-wisata-alam-dan-religi-antisipasi-corona-";"Wisata Alam di Surabaya-1604909686.json";NULL
"1169";"https://www.topwisata.info/2019/09/wisata-alam-atau-bahari-di-surabaya-itu";"Wisata Alam di Surabaya-1604909686.json";NULL
"1170";"https://www.beautynesia.id/berita-travel/8-tempat-wisata-gratis-di-surabaya-buat-kamu-yang-mau-liburan-low-budget/b-117606";"Wisata Alam di Surabaya-1604909686.json";NULL
"1171";"https://www.timesjakarta.com/wisata/63371/3-tempat-wisata-alam-di-surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1172";"https://www.brilio.net/jalan-jalan/10-wisata-murah-terbaik-di-surabaya-tiketnya-di-bawah-rp-10000-190330t";"Wisata Alam di Surabaya-1604909686.json";NULL
"1173";"http://www.swaraguna.com/2014/07/wisata-alam-di-kota-surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1174";"http://mariberjalansantai.blogspot.com/2017/01/wisata-alam-di-surabaya";"Wisata Alam di Surabaya-1604909686.json";NULL
"1175";"https://www.tanahnusantara.com/tag/obyek-wisata-alam-di-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1176";"http://arya-media.com/alumni-sma-5-surabaya-nostalgia-di-ngawi-bupati-kenalkan-destinasi-wisata-alam/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1177";"https://architagture.com/wisata-alam-di-sekitaran-surabaya/";"Wisata Alam di Surabaya-1604909686.json";NULL
"1178";"https://womantalk.com/lifehack/articles/jelajahi-kota-pahlawan-lewat-7-tujuan-wisata-budaya-di-surabaya-berikut-ini-AMlgB";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1179";"https://kopikeliling.com/play/travel/tujuan-wisata-budaya-di-surabaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1180";"https://blog.tiket.com/wisata-budaya-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1181";"https://melsplayroom.com/5-wisata-budaya-tionghoa-di-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1182";"https://www.tripzilla.id/wisata-sejarah-di-surabaya/12514";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1183";"https://pesonawisatasurabaya.wordpress.com/tag/daftar-bangunan-cagar-budaya-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1184";"https://student.blog.dinus.ac.id/naviani/2020/01/23/wisata-budaya-di-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1185";"https://www.tripadvisor.co.id/ShowUserReviews-g297715-d3476114-r314937224-Balai_Pemuda-Surabaya_East_Java_Java";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1186";"https://www.traveloka.com/id-id/activities/indonesia/city/surabaya-103570";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1187";"https://fatmawatiadoa.wordpress.com/2017/11/23/wonderful-di-moroko-negeri-matahari-terbenam/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1188";"https://www.loveusaha.com/tourism/ludruk-destinasi-wisata-budaya-kota-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1189";"https://jatimtimes.com/baca/207209/20200103/191300/libur-akhir-tahun-destinasi-wisata-pantai-dan-museum-di-surabaya-paling-banyak-diserbu";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1190";"http://jurnal.untag-sby.ac.id/index.php/sehasil/article/download/1876/1570";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1191";"https://20.detik.com/spot-wisata/20200919-200919015/wisata-budaya-di-museum-alat-santet-surabaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1192";"https://jatimnow.com/baca-22982-kkn-mahasiswa-surabaya-ini-dukung-desa-wisata-budaya-di-ponorogo";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1193";"https://mamikos.com/info/tag/wisata-budaya-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1194";"https://radarsurabaya.jawapos.com/read/2020/09/14/213730/dipasang-plakat-cagar-budaya-benteng-kedung-cowek-jadi-wisata-unggulan";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1195";"http://etd.repository.ugm.ac.id/penelitian/detail/82934";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1196";"https://www.reddoorz.com/blog/id/places-to-visit/wisata-surabaya-yang-terapkan-protokol-kesehatan";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1197";"https://www.suarasurabaya.net/kelanakota/2020/pengelola-wisata-perlu-menelaah-kembali-inovasi-pelayanan-sesuai-new-normal/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1198";"https://www.researchgate.net/publication/39737950_Wisata_budaya_mengunjungi_gedung-gedung_kuno_studi_market_atas_masyarakat_muda_Surabaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1199";"https://ojs.widyakartika.ac.id/index.php/sniter/article/download/129/122";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1200";"https://blog.airpaz.com/id/semua-yang-perlu-kamu-tahu-tentang-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1201";"http://sdi-almizan.sch.id/wisata-budaya-sd-islam-almizan-surabaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1202";"https://wisatabaru.com/daftar-tempat-wisata-budaya-di-jawa-timur/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1203";"https://indonesia.go.id/ragam/pariwisata/pariwisata/wisata-heritage-berbasis-masyarakat-ala-surabaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1204";"http://repository.its.ac.id/44108/1/3613100031-Undergraduate_Theses.pdf";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1205";"https://www.republika.id/posts/7136/jatim-persiapkan-wisata-aman-dari-covid-19";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1206";"https://surabaya.liputan6.com/read/4178635/top-3-surabaya-7-wisata-di-jawa-timur-mirip-luar-negeri-bikin-penasaran";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1207";"https://tribunjatimtravel.tribunnews.com/2019/11/15/dinas-pariwisata-setiap-bulan-ada-destinasi-baru-di-jawa-timur-60-persen-daya-tarik-wisata-budaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1208";"http://surabaya.panduanwisata.id/wisata-sejarah-dan-budaya/5-objek-wisata-sejarah-dan-budaya-di-jawa-timur/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1209";"https://www.bukalapak.com/products/s/wisata-budaya-jawa-timur";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1210";"https://bloggerperempuan.co.id/5-wisata-budaya-tionghoa-di-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1211";"http://jurnal.unissula.ac.id/index.php/psa/article/download/5042/3320";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1212";"https://www.gotravelly.com/blog/10-tempat-wisata-budaya-di-china/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1213";"https://jatim.antaranews.com/budaya-pariwisata";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1214";"https://journals.upi-yai.ac.id/index.php/ikraith-humaniora/article/download/434/316";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1215";"https://applelandtour.id/wisata-jawa-timur/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1216";"http://www.timurjawa.com/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1217";"https://www.reportaseindonesianews.com/tag/wisata-budaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1218";"http://bisnissurabaya.com/2020/09/23/benny-sampir-wanto-diusulkan-jadi-tujuan-wisata-budaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1219";"https://anzdoc.com/download/bab-i-pendahuluan-untuk-maksud-usaha-atau-bersantai-pariwisa";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1220";"https://www.youtube.com/watch?v=MkKCZXsRikU";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1221";"https://www.kompas.tv/article/122178/machfud-arifin-janji-jaga-tradisi-untuk-wisata-budaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1222";"http://ojs.unud.ac.id/index.php/jumpa/article/download/28458/17779";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1223";"https://id.wikipedia.org/wiki/Pariwisata_di_Indonesia";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1224";"https://oneeast.co.id/contents/view/news/bersih-desa-atau-sedekah-bumi-budaya-tradisional-khas-surabaya-yang-mampu-menarik-wisatawan";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1225";"https://archipelago-indonesia.com/category/galeri-foto/wisata-budaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1226";"https://adoc.pub/penciptaan-buku-panduan-wisata-religi-islam-dengan-pendekata";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1227";"https://adoc.tips/abstrak-pembuatan-buku-city-guide-untuk-meningkatkan-wisata-";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1228";"https://ngadem.com/tag/wisata-budaya-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1229";"http://bloktuban.com/2020/08/29/mahasiswa-mancanegara-explorasi-wisata-budaya-tuban/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1230";"https://m.rri.co.id/rona/budaya-dan-wisata/710595/pertama-kali-surabaya-akan-gelar-festival-pesona-lokal";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1231";"https://www.sewamobilyuliatrans.com/wisata-gedung-cagar-budaya-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1232";"https://www.brilio.net/jalan-jalan/nih-4-tradisi-unik-di-surabaya-yang-mulai-langka-apa-saja-ya--190419w";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1233";"https://blog.reservasi.com/tempat-wisata-di-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1234";"https://indonesia.tripcanvas.co/id/surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1235";"https://yukpigi.com/akulturasi-budaya-tiongkok-masjid-cheng-hoo-surabaya.sfr";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1236";"https://twitter.com/dinasbudparsby?lang=en";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1237";"https://jatimnet.com/desa-plunturan-ponorogo-siapkan-diri-jadi-desa-wisata-budaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1238";"https://symbianplanet.net/peta-surabaya-2/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1239";"https://www.pinterest.co.uk/pin/801711171135777949/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1240";"https://www.malangtimes.com/baca/43449/20190831/185500/promosi-wisata-budaya-di-jawa-timur-butuh-diferensiasi-antar-daerah";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1241";"http://irman-novriandi.com/travel/indonesia/jawa/obyek-wisata-budaya-ciungwanara-karangkamulyan/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1242";"https://www.grid.id/read/04948403/hari-batik-nasional-4-wisata-budaya-batik-di-pulau-jawa-yang-bisa-kamu-kunjungi?page=all";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1243";"https://humas.surabaya.go.id/2017/12/17/kunjungan-wisatawan-ke-surabaya-capai-24-juta-orang/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1244";"https://onesearch.id/Record/IOS2786.ai:ispektra-26328/TOC";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1245";"https://beritagar.id/artikel/piknik/wisata-literasi-di-surabaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1246";"https://www.facebook.com/heydeerahma/photos/%EF%B8%8F-wisata-budaya-klenteng-sanggar-agung-surabaya-%EF%B8%8F-%EF%B8%8F-sebagai-kota-metropolitan-be/2113072155653570/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1247";"https://swara.tunaiku.com/gayahidup/jalan-jalan/seperti-di-luar-negeri-ini-dia-wisata-surabaya-yang-cocok-buat-foto-ootd";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1248";"https://www.pegipegi.com/travel/5-destinasi-wisata-budaya-di-indonesia-yang-sarat-akan-sejarah/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1249";"https://infosurabaya.id/2018/12/21/harusnya-madura-kembangkan-wisata-budaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1250";"https://panduasia.com/komunitas/blog/jangan-lewatkan-5-objek-wisata-religi-paling-populer-ini-saat-berkunjung-ke-surabaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1251";"https://www.neliti.com/publications/248387/perancangan-buku-city-guide-wisata-cagar-budaya-kota-surabaya-menggunakan-teknik";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1252";"https://ringtimesbanyuwangi.pikiran-rakyat.com/pariwisata/pr-17730781/berikut-5-destinasi-wisata-budaya-di-banyuwangi-yang-wajib-anda-kunjungi";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1253";"https://surabaya.bisnis.com/read/20200103/531/1186806/kunjungan-wisata-ke-surabaya-meningkat-di-akhir-tahun";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1254";"https://www.moodster.id/wisata-surabaya/";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1255";"https://brisik.id/read/53849/pecinta-seni-wajib-sambangi-taman-budaya-jawa-timur";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1256";"https://wisatahits.blogspot.com/2016/04/ragam-budaya-dan-ciri-khas-surabaya";"Wisata Budaya di Surabaya-1604909694.json";NULL
"1257";"https://correcto.id/beranda/read/35240/4-destinasi-wisata-hits-di-surabaya-yang-dapat-memanjakan-mata";"Wisata Hits Surabaya-1604909708.json";NULL
"1258";"https://www.tripvocat.com/tripcle/infos/10-tempat-wisata-surabaya-yang-hits-dan-wajib-dikunjungi";"Wisata Hits Surabaya-1604909708.json";NULL
"1259";"https://gerainews.com/wisata-di-surabaya-yang-hits/";"Wisata Hits Surabaya-1604909708.json";NULL
"1260";"https://destinasi-wisata-jawatimur.web.app/objek-wisata-di-surabaya-jawa-timur";"Wisata Hits Surabaya-1604909708.json";NULL
"1261";"https://www.barissta.com/berburu-tempat-wisata-hits-di-kota-surabaya/";"Wisata Hits Surabaya-1604909708.json";NULL
"1262";"https://blog.tiket.com/tempat-wisata-di-surabaya/";"Wisata Hits Surabaya-1604909708.json";NULL
"1263";"https://foresteract.com/hutan-bambu-keputih-tempat-wisata-hits-dan-gratis-di-surabaya/";"Wisata Hits Surabaya-1604909708.json";NULL
"1264";"https://wisataindonesia.buzz/surabayamelawat-wisata-surabaya-terbaru-2020-hits/";"Wisata Hits Surabaya-1604909708.json";NULL
"1265";"https://berwissata.com/11-wisata-surabaya-paling-hits/";"Wisata Hits Surabaya-1604909708.json";NULL
"1266";"https://www.tripzilla.id/destinasi-wisata-keluarga-di-surabaya/11941";"Wisata Hits Surabaya-1604909708.json";NULL
"1267";"https://www.menjelajahi.com/2020/09/tempat-wisata-di-surabaya-yang-hits-dan";"Wisata Hits Surabaya-1604909708.json";NULL
"1268";"https://www.tripelaketoba.com/destinasi-wisata-surabaya-terpopuler/";"Wisata Hits Surabaya-1604909708.json";NULL
"1269";"https://portalsurabaya.pikiran-rakyat.com/travel/pr-22737650/7-tempat-wisata-di-bandung-hits-yang-wajib-kamu-datangi";"Wisata Hits Surabaya-1604909708.json";NULL
"1270";"http://kalijagatour.com/5-tempat-wisata-di-surabaya-yang-paling-ikonik/";"Wisata Hits Surabaya-1604909708.json";NULL
"1271";"https://www.jitunews.com/read/98213/yuk-ber-selfie-ria-di-4-tempat-wisata-instagramable-surabaya-ini";"Wisata Hits Surabaya-1604909708.json";NULL
"1272";"https://www.kulinerasik.com/2019/08/21-tempat-wisata-di-surabaya-yang-hits-tahun-2019";"Wisata Hits Surabaya-1604909708.json";NULL
"1273";"https://www.medcom.id/rona/wisata-kuliner/eN4XRMON-anak-zaman-now-harus-tahu-5-tempat-wisata-seru-di-surabaya";"Wisata Hits Surabaya-1604909708.json";NULL
"1274";"https://today.line.me/id/v2/article/3e3w6P";"Wisata Hits Surabaya-1604909708.json";NULL
"1275";"https://blog.airyrooms.com/destinasi/wisata-surabaya-yang-bikin-liburan-lebih-berwarna/";"Wisata Hits Surabaya-1604909708.json";NULL
"1276";"https://www.travelloratour.com/tempat-wisata-pilihan-surabaya/";"Wisata Hits Surabaya-1604909708.json";NULL
"1277";"https://idnexplore.com/tag/tempat-wisata-kuliner-surabaya/";"Wisata Hits Surabaya-1604909708.json";NULL
"1278";"https://www.blog.omiyago.com/view/wisata-wajib-surabaya-yang-asik-dik";"Wisata Hits Surabaya-1604909708.json";NULL
"1279";"https://direview.id/wisata/69-tempat-wisata-di-surabaya-terbaru-yang-lagi-hits-2018-explore-surabaya";"Wisata Hits Surabaya-1604909708.json";NULL
"1280";"https://ayotraveling.com/artikel/review+tempat+wisata+kuliner+yang+hits+di+kota+surabaya+jawatimur/1598910011_hqdefault+jpg/page/9/";"Wisata Hits Surabaya-1604909708.json";NULL
"1281";"https://www.traveloka.com/id-id/explore/13-spot-foto-di-surabaya-untuk-percantik-feed-instagram-kamu/11513";"Wisata Instagramable Surabaya-1604909713.json";NULL
"1282";"https://www.traveloka.com/id-id/explore/destination/destinasi-wisata-instagramable-di-surabaya-acc/33225";"Wisata Instagramable Surabaya-1604909713.json";NULL
"1283";"https://travel.tribunnews.com/2020/09/08/5-tempat-wisata-di-surabaya-ini-punya-banyak-spot-instagramable-untuk-traveler-yang-hobi-foto";"Wisata Instagramable Surabaya-1604909713.json";NULL
